return_id,order_id,product_id,return_reason,return_datetime,refund_amount
R00004105,O00060117,P00767,Damaged,2024-11-07 03:37:01,1921.42
R00004106,O00060119,P00536,Buyer remorse,2024-11-13 14:15:44,1637.99
R00004107,O00060131,P00282,Not as described,2025-05-11 04:42:00,3584.27
R00004108,O00060143,P00724,Damaged,2025-02-16 20:14:46,2775.58
R00004109,O00060149,P00403,Damaged,2025-05-21 18:10:43,118074.56
R00004110,O00060152,P00346,Buyer remorse,2024-09-05 19:03:46,1092.42
R00004111,O00060175,P00706,Wrong item,2025-07-12 21:31:09,1546.75
R00004112,O00060186,P00234,Wrong item,2025-01-25 23:33:54,1872.18
R00004113,O00060187,P00547,Wrong item,2025-03-20 03:37:00,1142.67
R00004114,O00060201,P00014,Wrong item,2025-01-22 22:14:57,14.15
R00004115,O00060223,P00778,Wrong item,2024-11-24 13:31:05,357904.48
R00004116,O00060239,P00787,Buyer remorse,2025-04-30 13:38:38,435.43
R00004117,O00060273,P00115,Buyer remorse,2025-03-09 13:20:08,6727.35
R00004118,O00060285,P00509,Buyer remorse,2025-06-01 01:05:16,9058.08
R00004119,O00060306,P00793,Damaged,2024-12-20 09:56:02,105471.63
R00004120,O00060308,P00399,Buyer remorse,2024-09-01 09:19:12,2807.92
R00004121,O00060314,P00524,Wrong item,2025-07-23 12:25:14,130.81
R00004122,O00060317,P00036,Not as described,2025-04-10 09:05:45,555.79
R00004123,O00060321,P00150,Buyer remorse,2025-02-09 10:43:30,4916.15
R00004124,O00060356,P00751,Buyer remorse,2025-03-19 11:14:29,2754.64
R00004125,O00060377,P00204,Damaged,2025-02-12 19:44:44,1480.73
R00004126,O00060383,P00647,Damaged,2025-04-15 08:29:01,141.36
R00004127,O00060390,P00126,Wrong item,2025-08-23 18:15:03,217810.86
R00004128,O00060402,P00039,Buyer remorse,2025-07-31 09:46:20,59962.88
R00004129,O00060432,P00418,Not as described,2025-05-12 00:19:19,6851.21
R00004130,O00060451,P00050,Buyer remorse,2025-08-06 22:48:46,391.1
R00004131,O00060458,P00228,Wrong item,2025-08-28 23:51:10,5352.54
R00004132,O00060460,P00464,Damaged,2024-10-27 19:10:52,87843.61
R00004133,O00060463,P00145,Wrong item,2024-11-15 10:06:08,2351.68
R00004134,O00060475,P00443,Buyer remorse,2025-05-18 22:44:40,4741.26
R00004135,O00060493,P00458,Not as described,2025-08-07 21:33:38,126684.97
R00004136,O00060499,P00209,Wrong item,2025-04-12 18:32:34,679499.17
R00004137,O00060532,P00140,Damaged,2025-01-21 02:26:07,1877.37
R00004138,O00060560,P00491,Buyer remorse,2025-06-29 19:53:18,909.19
R00004139,O00060596,P00775,Buyer remorse,2024-11-25 22:10:30,156907.24
R00004140,O00060622,P00518,Damaged,2025-02-27 15:27:10,917.03
R00004141,O00060653,P00492,Buyer remorse,2025-01-12 04:37:10,4784.19
R00004142,O00060661,P00191,Damaged,2024-08-14 12:18:13,45.53
R00004143,O00060666,P00471,Not as described,2025-06-06 07:57:35,633.28
R00004144,O00060667,P00284,Wrong item,2025-06-06 11:35:29,7686.21
R00004145,O00060730,P00544,Buyer remorse,2025-04-05 03:53:49,452.48
R00004146,O00060738,P00229,Not as described,2025-06-29 18:59:02,241567.07
R00004147,O00060743,P00012,Not as described,2024-11-19 03:27:40,6847.59
R00004148,O00060772,P00620,Buyer remorse,2024-09-22 20:49:35,357327.74
R00004149,O00060798,P00293,Wrong item,2025-06-16 22:13:07,7488.88
R00004150,O00060803,P00216,Buyer remorse,2025-02-17 05:38:27,1292.87
R00004151,O00060834,P00458,Not as described,2024-11-19 02:12:49,3326.03
R00004152,O00060846,P00253,Damaged,2024-10-04 10:00:21,103065.03
R00004153,O00060858,P00617,Buyer remorse,2025-08-12 04:22:46,510987.26
R00004154,O00060861,P00157,Damaged,2025-08-13 20:14:11,3197.1
R00004155,O00060876,P00243,Wrong item,2025-07-06 17:50:42,2032.12
R00004156,O00060889,P00137,Damaged,2025-04-14 04:16:40,58111.19
R00004157,O00060890,P00680,Buyer remorse,2024-08-26 12:38:43,1238.01
R00004158,O00060906,P00631,Buyer remorse,2024-11-20 15:26:44,3235.11
R00004159,O00060920,P00500,Buyer remorse,2025-06-29 01:31:18,57948.33
R00004160,O00060944,P00218,Wrong item,2025-05-02 01:59:45,259.23
R00004161,O00060945,P00529,Buyer remorse,2024-10-04 22:17:44,966.09
R00004162,O00060947,P00542,Wrong item,2024-10-04 02:38:28,1048377.66
R00004163,O00060952,P00565,Wrong item,2025-04-02 05:37:18,839223.49
R00004164,O00060969,P00232,Wrong item,2025-08-06 22:56:26,2411.74
R00004165,O00060991,P00648,Wrong item,2025-04-27 11:53:14,2469.79
R00004166,O00060993,P00475,Buyer remorse,2025-08-11 22:03:34,55499.87
R00004167,O00061002,P00376,Not as described,2025-07-21 09:39:57,663755.75
R00004168,O00061045,P00015,Wrong item,2024-11-24 03:59:47,2051.78
R00004169,O00061059,P00638,Buyer remorse,2025-02-21 06:07:47,358816.24
R00004170,O00061064,P00690,Buyer remorse,2025-06-04 06:55:22,851.43
R00004171,O00061074,P00038,Not as described,2024-11-07 16:02:18,61167.14
R00004172,O00061093,P00399,Wrong item,2025-01-21 12:51:20,791.67
R00004173,O00061102,P00459,Damaged,2024-12-25 03:48:14,1277.83
R00004174,O00061108,P00186,Wrong item,2024-10-02 08:09:06,258253.1
R00004175,O00061121,P00604,Damaged,2024-11-06 06:00:18,1360.09
R00004176,O00061128,P00478,Wrong item,2025-01-10 21:45:08,1976.51
R00004177,O00061190,P00012,Damaged,2025-01-16 12:10:34,6302.78
R00004178,O00061195,P00757,Not as described,2025-08-15 17:21:35,1929.81
R00004179,O00061215,P00511,Damaged,2024-10-04 14:31:47,48181.05
R00004180,O00061221,P00284,Wrong item,2024-12-06 16:16:31,3634.97
R00004181,O00061232,P00601,Wrong item,2025-04-20 22:46:05,5037.96
R00004182,O00061277,P00425,Buyer remorse,2024-11-04 03:37:28,1567.38
R00004183,O00061282,P00695,Buyer remorse,2025-02-03 20:35:40,2377.76
R00004184,O00061285,P00386,Damaged,2025-01-29 10:50:43,2201.74
R00004185,O00061308,P00172,Damaged,2025-01-22 06:53:56,1595.39
R00004186,O00061310,P00127,Wrong item,2024-09-21 22:22:47,63701.56
R00004187,O00061314,P00746,Buyer remorse,2025-01-01 03:25:00,870.62
R00004188,O00061320,P00126,Buyer remorse,2025-05-02 14:54:51,4837.59
R00004189,O00061334,P00033,Wrong item,2024-12-28 10:30:59,1213.31
R00004190,O00061337,P00201,Damaged,2024-11-02 12:44:08,14417.62
R00004191,O00061350,P00353,Damaged,2025-02-18 13:14:40,132518.28
R00004192,O00061379,P00162,Not as described,2024-12-09 19:25:51,4473.46
R00004193,O00061380,P00585,Damaged,2025-06-30 11:04:06,484302.1
R00004194,O00061395,P00160,Not as described,2025-05-08 22:08:47,1333.62
R00004195,O00061408,P00018,Buyer remorse,2024-09-27 02:29:48,468.26
R00004196,O00061412,P00637,Damaged,2025-04-02 08:47:47,1678.95
R00004197,O00061416,P00410,Damaged,2025-04-11 19:57:26,5666.39
R00004198,O00061423,P00716,Not as described,2025-08-20 04:27:23,352181.16
R00004199,O00061443,P00521,Wrong item,2025-07-01 16:51:10,505.68
R00004200,O00061474,P00088,Wrong item,2024-09-17 17:10:51,229.68
R00004201,O00061489,P00790,Buyer remorse,2025-05-09 19:13:18,65204.68
R00004202,O00061524,P00052,Wrong item,2025-04-10 02:59:44,6886.33
R00004203,O00061532,P00742,Not as described,2025-04-13 04:53:40,965.6
R00004204,O00061534,P00247,Not as described,2024-10-10 11:12:42,462.06
R00004205,O00061536,P00116,Buyer remorse,2024-09-15 01:13:26,4063.79
R00004206,O00061537,P00725,Wrong item,2024-09-21 10:54:35,2249.66
R00004207,O00061556,P00149,Wrong item,2025-06-10 22:22:40,695.44
R00004208,O00061579,P00301,Buyer remorse,2024-09-05 04:28:37,72476.26
R00004209,O00061613,P00773,Damaged,2024-10-29 18:43:15,230.07
R00004210,O00061616,P00282,Damaged,2025-04-24 05:31:46,101535.15
R00004211,O00061623,P00386,Not as described,2025-02-17 01:47:47,939.63
R00004212,O00061634,P00312,Damaged,2025-02-12 03:49:37,2499.03
R00004213,O00061646,P00302,Not as described,2025-06-25 06:38:36,1235.51
R00004214,O00061685,P00397,Wrong item,2024-10-27 09:08:10,2654.51
R00004215,O00061724,P00243,Buyer remorse,2025-05-08 22:46:33,198105.06
R00004216,O00061759,P00123,Wrong item,2024-12-02 03:21:33,6518.03
R00004217,O00061773,P00610,Buyer remorse,2025-01-04 17:27:11,1150.4
R00004218,O00061775,P00625,Damaged,2025-06-29 16:41:20,2189.95
R00004219,O00061781,P00738,Damaged,2025-06-23 17:50:44,551.39
R00004220,O00061814,P00695,Buyer remorse,2025-01-04 17:10:38,276245.99
R00004221,O00061841,P00649,Buyer remorse,2025-04-20 17:05:20,339.45
R00004222,O00061843,P00288,Damaged,2025-07-31 06:31:36,217428.05
R00004223,O00061861,P00204,Buyer remorse,2024-08-17 00:53:35,4523.79
R00004224,O00061877,P00380,Not as described,2025-05-03 21:04:08,2431.55
R00004225,O00061914,P00791,Buyer remorse,2025-08-07 01:08:26,361420.31
R00004226,O00061922,P00437,Wrong item,2025-08-21 20:22:56,1144.17
R00004227,O00061926,P00118,Wrong item,2025-05-06 10:08:23,1404.87
R00004228,O00061932,P00038,Damaged,2025-07-02 11:04:03,66253.85
R00004229,O00061942,P00204,Wrong item,2025-07-01 06:53:09,4432.38
R00004230,O00061962,P00217,Damaged,2024-11-22 23:42:34,143740.52
R00004231,O00061967,P00655,Damaged,2024-08-28 01:22:32,871.49
R00004232,O00061975,P00385,Not as described,2024-09-20 21:52:29,528962.46
R00004233,O00062015,P00714,Wrong item,2025-01-22 08:53:36,989.55
R00004234,O00062025,P00481,Buyer remorse,2025-07-14 21:49:56,927.73
R00004235,O00062047,P00241,Damaged,2025-01-12 09:05:34,1982.43
R00004236,O00062048,P00414,Wrong item,2024-10-16 10:54:35,164.51
R00004237,O00062065,P00084,Buyer remorse,2024-09-11 10:51:50,172148.74
R00004238,O00062081,P00146,Not as described,2024-09-15 08:30:00,128.6
R00004239,O00062086,P00168,Not as described,2024-10-18 03:43:21,30653.99
R00004240,O00062109,P00780,Not as described,2024-09-24 09:25:17,37282.8
R00004241,O00062152,P00759,Damaged,2025-07-31 02:08:49,3848.86
R00004242,O00062161,P00393,Damaged,2025-06-22 20:54:57,4173.41
R00004243,O00062188,P00378,Damaged,2025-04-17 06:52:04,4664.9
R00004244,O00062194,P00505,Wrong item,2025-07-27 10:43:25,5488.44
R00004245,O00062200,P00161,Damaged,2024-09-22 01:46:56,16.9
R00004246,O00062222,P00665,Wrong item,2025-03-31 11:56:57,63273.52
R00004247,O00062259,P00359,Wrong item,2024-12-16 12:31:29,1561.53
R00004248,O00062271,P00547,Wrong item,2025-08-10 15:35:56,466.58
R00004249,O00062291,P00395,Damaged,2025-07-14 05:56:30,1394.75
R00004250,O00062310,P00593,Wrong item,2024-10-31 05:17:46,2510.02
R00004251,O00062315,P00733,Not as described,2024-09-08 19:01:12,3262.57
R00004252,O00062338,P00661,Not as described,2024-11-14 23:34:03,675.78
R00004253,O00062398,P00493,Wrong item,2025-03-12 05:44:42,79228.28
R00004254,O00062408,P00221,Not as described,2024-12-20 06:14:02,989.26
R00004255,O00062421,P00264,Damaged,2025-06-01 12:23:34,2432.64
R00004256,O00062436,P00785,Wrong item,2025-06-01 13:31:11,4401.81
R00004257,O00062447,P00135,Damaged,2024-09-19 08:30:43,1140.2
R00004258,O00062450,P00016,Buyer remorse,2024-12-08 16:02:53,37171.61
R00004259,O00062453,P00532,Buyer remorse,2025-05-24 13:50:00,242590.08
R00004260,O00062472,P00257,Wrong item,2024-11-09 00:28:08,873.57
R00004261,O00062475,P00535,Wrong item,2025-06-06 19:46:54,95466.95
R00004262,O00062491,P00252,Wrong item,2024-11-27 08:25:28,5230.31
R00004263,O00062495,P00597,Damaged,2024-11-11 15:48:44,234323.88
R00004264,O00062501,P00055,Buyer remorse,2024-09-22 00:48:33,6325.09
R00004265,O00062515,P00313,Damaged,2024-11-27 23:57:43,76352.58
R00004266,O00062538,P00555,Wrong item,2025-07-30 21:07:53,1271.83
R00004267,O00062546,P00435,Not as described,2024-12-30 08:20:53,2358.03
R00004268,O00062562,P00095,Buyer remorse,2025-06-01 00:38:37,11245.55
R00004269,O00062566,P00317,Wrong item,2025-04-29 10:05:32,6470.42
R00004270,O00062570,P00754,Not as described,2025-05-21 22:12:23,1400.48
R00004271,O00062602,P00751,Not as described,2025-08-02 10:29:51,4889.71
R00004272,O00062604,P00286,Wrong item,2025-03-05 03:27:36,179.6
R00004273,O00062642,P00407,Wrong item,2025-06-01 22:53:20,287081.67
R00004274,O00062667,P00310,Buyer remorse,2025-07-24 13:33:03,16842.21
R00004275,O00062679,P00155,Wrong item,2024-12-06 18:00:24,39125.21
R00004276,O00062681,P00357,Wrong item,2025-08-10 18:07:15,2438.8
R00004277,O00062691,P00753,Buyer remorse,2024-11-14 05:27:20,1879.21
R00004278,O00062727,P00794,Buyer remorse,2025-07-30 09:41:44,1845.85
R00004279,O00062731,P00690,Buyer remorse,2024-12-12 07:08:57,151216.84
R00004280,O00062733,P00287,Wrong item,2025-03-01 18:05:00,2974.13
R00004281,O00062738,P00714,Wrong item,2024-11-16 19:47:49,781.59
R00004282,O00062744,P00412,Buyer remorse,2024-12-04 17:25:45,66.74
R00004283,O00062757,P00266,Damaged,2024-10-05 04:25:16,217666.18
R00004284,O00062767,P00729,Wrong item,2025-03-17 17:00:02,240946.02
R00004285,O00062794,P00617,Damaged,2025-01-20 01:18:21,392632.35
R00004286,O00062805,P00007,Damaged,2025-04-12 04:11:57,38091.7
R00004287,O00062858,P00030,Wrong item,2025-03-05 14:37:01,63401.15
R00004288,O00062860,P00373,Not as described,2025-03-21 08:00:37,199257.92
R00004289,O00062866,P00095,Wrong item,2025-01-02 16:20:26,4559.55
R00004290,O00062878,P00768,Buyer remorse,2025-03-10 21:34:48,1435.04
R00004291,O00062892,P00625,Wrong item,2025-01-28 16:20:12,43631.68
R00004292,O00062904,P00724,Wrong item,2024-10-25 19:52:38,1550.37
R00004293,O00062912,P00261,Wrong item,2024-11-11 23:00:40,1534.28
R00004294,O00062914,P00188,Not as described,2025-02-24 01:33:39,3966.97
R00004295,O00062917,P00324,Not as described,2025-06-25 18:56:17,2870.23
R00004296,O00062918,P00653,Not as described,2024-09-13 10:37:58,793.53
R00004297,O00062960,P00668,Damaged,2025-03-06 03:44:06,3471.99
R00004298,O00062992,P00371,Buyer remorse,2025-06-07 19:41:47,4373.5
R00004299,O00063007,P00351,Wrong item,2024-10-09 21:29:46,2438.41
R00004300,O00063011,P00502,Not as described,2024-12-26 17:30:08,5661.83
R00004301,O00063012,P00537,Not as described,2024-09-19 14:34:20,1002.05
R00004302,O00063020,P00730,Not as described,2024-09-26 12:16:15,9721.74
R00004303,O00063079,P00779,Damaged,2024-11-13 12:03:08,2270.23
R00004304,O00063101,P00108,Buyer remorse,2024-08-28 13:06:55,1534.18
R00004305,O00063114,P00290,Buyer remorse,2025-04-03 23:37:11,7029.65
R00004306,O00063125,P00377,Wrong item,2025-03-11 01:10:29,2440.04
R00004307,O00063128,P00620,Wrong item,2025-02-11 03:47:34,1912.38
R00004308,O00063142,P00023,Not as described,2025-02-22 01:44:00,1493.77
R00004309,O00063156,P00447,Not as described,2024-12-13 14:49:18,7395.06
R00004310,O00063162,P00428,Buyer remorse,2024-12-31 00:03:33,1161.89
R00004311,O00063206,P00093,Damaged,2024-12-25 10:28:58,6402.4
R00004312,O00063208,P00476,Wrong item,2025-01-29 09:59:28,1816.09
R00004313,O00063230,P00016,Buyer remorse,2025-03-16 22:31:32,177.47
R00004314,O00063268,P00707,Not as described,2025-01-03 23:59:12,219790.74
R00004315,O00063295,P00206,Buyer remorse,2024-08-30 11:08:39,2460.96
R00004316,O00063302,P00343,Damaged,2025-04-08 01:13:25,1034.2
R00004317,O00063341,P00498,Damaged,2025-05-16 07:49:09,1544.64
R00004318,O00063348,P00731,Wrong item,2024-11-28 02:25:34,2534.71
R00004319,O00063361,P00737,Buyer remorse,2024-10-03 05:50:22,462533.57
R00004320,O00063422,P00409,Wrong item,2024-10-13 00:48:44,8.24
R00004321,O00063471,P00076,Damaged,2025-06-25 00:14:35,13033.49
R00004322,O00063477,P00348,Wrong item,2025-01-08 12:18:25,1702.77
R00004323,O00063515,P00772,Buyer remorse,2024-12-24 14:05:13,232.01
R00004324,O00063569,P00355,Wrong item,2025-05-24 00:35:55,9125.11
R00004325,O00063570,P00673,Wrong item,2025-02-28 18:59:22,772.67
R00004326,O00063587,P00789,Wrong item,2025-04-20 11:16:45,196342.52
R00004327,O00063597,P00294,Wrong item,2025-04-08 13:39:20,82858.05
R00004328,O00063621,P00182,Buyer remorse,2024-08-28 23:30:37,100049.5
R00004329,O00063638,P00357,Damaged,2024-12-30 13:55:56,319153.43
R00004330,O00063641,P00278,Wrong item,2024-10-13 00:34:54,901.03
R00004331,O00063653,P00206,Not as described,2025-06-20 14:14:48,1094.38
R00004332,O00063657,P00570,Damaged,2025-06-18 18:11:49,197.72
R00004333,O00063662,P00046,Buyer remorse,2025-03-08 22:20:23,1287.74
R00004334,O00063688,P00768,Wrong item,2024-12-02 18:20:07,120.82
R00004335,O00063733,P00579,Not as described,2024-09-11 17:11:38,16620.13
R00004336,O00063759,P00415,Damaged,2024-10-05 12:17:39,4403.85
R00004337,O00063776,P00581,Not as described,2024-12-12 22:07:42,839.03
R00004338,O00063788,P00672,Not as described,2024-09-08 04:50:22,422.99
R00004339,O00063798,P00549,Not as described,2024-09-13 18:48:01,514.02
R00004340,O00063811,P00475,Damaged,2025-03-10 06:07:56,2004.52
R00004341,O00063822,P00242,Wrong item,2024-11-14 00:47:02,4962.41
R00004342,O00063861,P00342,Not as described,2024-10-12 23:29:25,414.94
R00004343,O00063863,P00466,Wrong item,2025-01-21 06:13:23,262.17
R00004344,O00063876,P00491,Damaged,2025-07-17 22:16:06,645.86
R00004345,O00063877,P00647,Not as described,2025-03-09 07:58:53,26.05
R00004346,O00063889,P00534,Not as described,2024-12-31 01:20:40,4078.96
R00004347,O00063923,P00525,Damaged,2024-11-21 18:10:44,52439.08
R00004348,O00063944,P00746,Damaged,2024-11-19 09:55:12,389625.72
R00004349,O00063963,P00095,Not as described,2025-02-18 10:29:00,41.19
R00004350,O00063966,P00165,Not as described,2025-08-14 10:29:14,2293.14
R00004351,O00063995,P00505,Buyer remorse,2024-08-26 19:03:21,2528.09
R00004352,O00064006,P00038,Not as described,2025-02-08 15:08:55,1374.45
R00004353,O00064008,P00001,Not as described,2025-02-19 23:08:39,2148.18
R00004354,O00064012,P00363,Wrong item,2025-01-28 18:13:16,1773.86
R00004355,O00064016,P00318,Not as described,2025-04-19 10:29:43,4581.33
R00004356,O00064019,P00787,Damaged,2024-09-27 03:41:16,237.64
R00004357,O00064026,P00679,Wrong item,2025-05-02 08:50:14,621.79
R00004358,O00064053,P00703,Wrong item,2025-05-18 20:44:57,892.59
R00004359,O00064056,P00627,Buyer remorse,2024-11-21 10:31:34,1747.59
R00004360,O00064062,P00370,Wrong item,2024-09-09 10:30:16,1101.92
R00004361,O00064066,P00477,Buyer remorse,2024-12-28 08:46:32,4427.74
R00004362,O00064089,P00373,Not as described,2025-03-20 08:30:47,7272.64
R00004363,O00064110,P00211,Not as described,2025-04-20 06:16:47,4589.62
R00004364,O00064127,P00456,Wrong item,2024-10-20 05:59:55,77316.5
R00004365,O00064156,P00337,Buyer remorse,2025-02-08 23:53:14,622.95
R00004366,O00064162,P00632,Not as described,2025-02-26 12:31:17,374.45
R00004367,O00064193,P00093,Damaged,2025-07-27 03:28:09,5430.03
R00004368,O00064198,P00709,Not as described,2025-08-08 05:37:09,205803.49
R00004369,O00064202,P00037,Buyer remorse,2024-12-13 01:50:46,832.28
R00004370,O00064207,P00295,Damaged,2024-12-29 11:09:07,42759.15
R00004371,O00064250,P00293,Wrong item,2025-06-20 11:38:02,157893.52
R00004372,O00064274,P00003,Damaged,2024-10-18 13:22:46,637.38
R00004373,O00064296,P00755,Not as described,2025-08-01 18:47:54,4959.71
R00004374,O00064325,P00359,Buyer remorse,2025-01-10 17:13:42,6173.25
R00004375,O00064329,P00449,Wrong item,2024-09-24 18:57:22,67037.49
R00004376,O00064343,P00257,Wrong item,2025-02-05 04:32:05,369.96
R00004377,O00064350,P00301,Buyer remorse,2025-07-30 23:03:47,194345.29
R00004378,O00064353,P00688,Not as described,2024-12-12 06:03:23,55993.4
R00004379,O00064380,P00039,Buyer remorse,2024-11-21 06:23:28,346.54
R00004380,O00064383,P00103,Damaged,2025-03-09 09:08:00,3605.11
R00004381,O00064389,P00558,Wrong item,2024-11-16 06:38:00,81039.5
R00004382,O00064419,P00085,Damaged,2024-12-30 21:44:46,2548.96
R00004383,O00064458,P00350,Buyer remorse,2025-05-30 10:27:13,1434.91
R00004384,O00064477,P00356,Not as described,2025-01-31 13:28:16,298.29
R00004385,O00064532,P00549,Wrong item,2024-09-04 11:48:41,397.23
R00004386,O00064535,P00039,Not as described,2025-03-27 15:27:12,16279.42
R00004387,O00064539,P00221,Wrong item,2025-03-27 17:05:35,601.6
R00004388,O00064587,P00102,Wrong item,2024-09-19 11:09:59,1214.31
R00004389,O00064614,P00267,Not as described,2025-02-08 11:07:29,1684.35
R00004390,O00064623,P00065,Wrong item,2025-01-21 15:21:17,1540.65
R00004391,O00064633,P00181,Damaged,2024-10-06 15:20:10,2452.24
R00004392,O00064650,P00034,Wrong item,2024-11-22 18:47:46,844.13
R00004393,O00064655,P00667,Buyer remorse,2025-01-21 15:01:59,256514.78
