order_id,customer_id,order_datetime,order_timezone,total_amount,currency,status,warehouse_id,shipping_delay_hours
O00062023,C01923,2024-10-24 22:03:31,Asia/Singapore,7189.39,EUR,delivered,W003,0
O00062024,C00279,2024-11-14 15:09:37,Asia/Singapore,9595.31,CAD,delivered,W005,9
O00062025,C02792,2025-07-04 17:49:56,Asia/Kolkata,5532.11,AUD,returned,W001,0
O00062026,C01703,2024-10-11 13:00:16,Europe/Berlin,1464835.3,JPY,placed,W007,19
O00062027,C02092,2025-01-22 04:39:55,Asia/Singapore,217751.66,INR,delivered,W002,28
O00062028,C02073,2024-09-15 04:01:55,Europe/Berlin,11307.71,EUR,shipped,W005,20
O00062029,C03921,2025-02-18 10:58:59,Europe/London,1211.75,AUD,delivered,W001,0
O00062030,C04172,2025-04-14 04:36:38,UTC,13698.6,USD,delivered,W004,15
O00062031,C01472,2025-04-22 04:51:36,America/New_York,819026.46,JPY,delivered,W001,13
O00062032,C04085,2025-01-16 23:54:09,Europe/London,1428.33,USD,delivered,W006,0
O00062033,C00887,2025-05-12 16:29:25,America/New_York,108990.01,INR,delivered,W002,5
O00062034,C03187,2025-05-06 20:51:26,Asia/Singapore,594532.34,JPY,delivered,W001,14
O00062035,C02839,2024-10-07 15:30:02,Europe/Berlin,4950.06,GBP,delivered,W007,6
O00062036,C00702,2025-08-04 21:33:53,Europe/Berlin,6961.0,CAD,delivered,W002,13
O00062037,C00440,2025-01-13 00:45:38,Europe/Berlin,1651.93,EUR,delivered,W005,3
O00062038,C04123,2025-01-20 13:41:35,Europe/London,8781.98,EUR,delivered,W007,11
O00062039,C00407,2025-05-13 16:42:11,America/Los_Angeles,1262.2,USD,delivered,W007,17
O00062040,C03102,2025-07-02 17:36:49,America/Los_Angeles,6768.11,CAD,delivered,W002,12
O00062041,C04728,2025-03-08 22:17:19,Asia/Kolkata,16042.49,CAD,delivered,W008,16
O00062042,C03385,2024-09-14 05:19:06,America/Los_Angeles,4468.66,USD,delivered,W003,5
O00062043,C02840,2025-04-23 00:54:57,Asia/Kolkata,2207.04,EUR,shipped,W001,7
O00062044,C02472,2025-03-14 08:28:20,America/Los_Angeles,474352.94,JPY,delivered,W007,1
O00062045,C04760,2025-01-25 22:23:24,America/Los_Angeles,154341.67,INR,shipped,W007,4
O00062046,C00107,2025-04-02 10:26:44,Asia/Singapore,20622.63,CAD,delivered,W004,17
O00062047,C00206,2025-01-03 09:05:34,America/Los_Angeles,12787.27,EUR,returned,W007,21
O00062048,C02010,2024-09-27 18:54:35,Europe/London,8087.56,AUD,returned,W006,17
O00062049,C01015,2024-11-06 19:22:50,America/Los_Angeles,14613.79,CAD,delivered,W002,0
O00062050,C00028,2024-12-24 08:12:16,Europe/Berlin,17029.6,USD,delivered,W001,9
O00062051,C02587,2024-10-16 22:02:27,America/New_York,5984.49,CAD,delivered,W005,0
O00062052,C01467,2024-10-13 23:26:19,America/New_York,6255.12,CAD,delivered,W004,0
O00062053,C02926,2025-03-24 20:04:57,Asia/Singapore,136104.99,INR,shipped,W003,23
O00062054,C00739,2024-09-24 08:40:38,America/New_York,588313.34,INR,delivered,W002,2
O00062055,C01331,2024-09-22 14:17:09,America/New_York,618920.0,INR,cancelled,W007,19
O00062056,C03695,2025-02-26 06:41:40,UTC,6199.5,AUD,delivered,W004,8
O00062057,C00871,2025-01-22 19:33:50,Asia/Singapore,8706.28,CAD,delivered,W008,32
O00062058,C03264,2025-06-11 21:14:59,America/Los_Angeles,89120.01,INR,delivered,W008,9
O00062059,C03711,2024-12-05 07:02:26,UTC,609211.68,INR,shipped,W008,0
O00062060,C01271,2024-09-11 09:01:36,Asia/Singapore,1548.22,GBP,delivered,W007,27
O00062061,C02351,2025-02-17 15:56:18,Europe/Berlin,50726.67,INR,shipped,W001,12
O00062062,C00080,2025-01-19 20:05:08,Asia/Kolkata,16556.57,AUD,delivered,W003,7
O00062063,C01775,2024-09-06 21:37:57,Asia/Kolkata,2386.82,EUR,shipped,W003,16
O00062064,C04153,2025-06-10 23:59:51,Asia/Kolkata,13357.66,EUR,delivered,W001,3
O00062065,C00946,2024-08-30 11:51:50,UTC,206193.34,INR,returned,W003,20
O00062066,C04402,2024-12-29 22:45:56,Asia/Kolkata,10338.9,EUR,delivered,W008,16
O00062067,C02270,2024-12-25 17:30:44,Asia/Kolkata,6203.41,CAD,placed,W006,1
O00062068,C03702,2025-07-20 00:20:10,Asia/Kolkata,1467714.72,JPY,delivered,W005,14
O00062069,C00766,2024-12-15 09:16:19,Europe/Berlin,3658.82,JPY,delivered,W005,13
O00062070,C02196,2025-07-22 21:57:13,America/Los_Angeles,9468.48,USD,delivered,W004,6
O00062071,C03354,2025-02-26 18:06:49,Asia/Singapore,204.48,EUR,delivered,W001,17
O00062072,C04149,2024-09-18 21:42:16,Europe/Berlin,12458.75,CAD,delivered,W008,10
O00062073,C01795,2024-12-13 13:18:09,Europe/London,259.02,USD,delivered,W004,0
O00062074,C00554,2025-06-08 03:59:32,Asia/Kolkata,7331.29,CAD,delivered,W007,10
O00062075,C04414,2025-02-20 19:14:36,America/New_York,4394.52,CAD,delivered,W003,17
O00062076,C01752,2024-12-05 15:10:38,Europe/London,22411.11,CAD,shipped,W003,5
O00062077,C02046,2025-06-26 22:24:27,Asia/Singapore,4756.57,EUR,delivered,W005,3
O00062078,C03131,2024-11-14 07:30:22,Europe/London,4446.34,USD,delivered,W003,37
O00062079,C04665,2025-04-06 05:55:20,UTC,23382.78,CAD,delivered,W005,24
O00062080,C01571,2024-09-18 19:08:04,Asia/Kolkata,1066354.42,JPY,delivered,W001,12
O00062081,C03465,2024-08-24 22:30:00,Europe/Berlin,9553.82,USD,returned,W008,12
O00062082,C04481,2025-05-11 12:16:50,UTC,3383.92,GBP,delivered,W005,16
O00062083,C01696,2025-03-15 14:53:08,Asia/Singapore,3090.53,GBP,delivered,W004,0
O00062084,C04553,2024-12-05 16:15:16,Europe/Berlin,315561.66,INR,delivered,W006,31
O00062085,C03050,2025-07-09 21:14:54,Europe/Berlin,10320.41,AUD,delivered,W006,21
O00062086,C03581,2024-09-26 18:43:21,Asia/Singapore,367254.41,JPY,placed,W005,21
O00062087,C00980,2024-08-25 06:06:42,Europe/Berlin,2897.86,USD,shipped,W008,8
O00062088,C01450,2024-12-18 01:37:21,America/New_York,589.04,EUR,delivered,W002,4
O00062089,C00540,2024-08-30 01:24:49,UTC,13724.11,CAD,delivered,W001,0
O00062090,C02465,2025-04-11 01:35:31,Asia/Kolkata,51027.51,INR,delivered,W006,5
O00062091,C03564,2024-09-18 10:29:40,Asia/Kolkata,7778.62,CAD,delivered,W003,1
O00062092,C00754,2024-11-27 14:16:10,Europe/Berlin,12037.38,AUD,delivered,W007,29
O00062093,C00912,2025-04-20 11:14:37,Europe/Berlin,2664.87,GBP,delivered,W005,17
O00062094,C03893,2025-06-07 00:58:24,Europe/London,1514151.66,INR,shipped,W002,9
O00062095,C04545,2024-09-04 04:10:37,Asia/Kolkata,27548.76,AUD,delivered,W002,4
O00062096,C01432,2025-08-01 09:32:39,America/New_York,8498.8,USD,delivered,W001,11
O00062097,C03582,2025-04-24 12:19:24,UTC,6916.52,USD,delivered,W003,5
O00062098,C02784,2025-06-26 22:00:28,Asia/Kolkata,7757.82,AUD,delivered,W004,16
O00062099,C02518,2025-05-19 10:37:11,Europe/Berlin,4864.32,CAD,shipped,W002,17
O00062100,C01817,2025-07-22 05:04:35,Europe/London,78.75,USD,shipped,W003,4
O00062101,C00698,2024-12-25 23:56:58,Asia/Singapore,5114.76,CAD,shipped,W003,0
O00062102,C01402,2025-01-23 19:12:50,Asia/Singapore,12484.62,CAD,shipped,W005,27
O00062103,C01149,2024-08-22 00:32:40,America/New_York,5278.44,GBP,shipped,W008,18
O00062104,C04162,2025-05-13 11:50:41,Asia/Kolkata,343402.5,INR,delivered,W001,0
O00062105,C01245,2025-06-05 04:09:15,America/New_York,477925.0,INR,delivered,W001,0
O00062106,C04425,2024-11-24 03:05:32,Europe/Berlin,302385.29,JPY,delivered,W007,12
O00062107,C00467,2025-04-01 02:27:24,Europe/London,5118.25,USD,delivered,W003,13
O00062108,C00412,2024-11-25 16:37:43,Europe/Berlin,895401.48,JPY,shipped,W001,17
O00062109,C03848,2024-09-10 20:25:17,America/Los_Angeles,487135.83,INR,delivered,W004,10
O00062110,C02827,2025-06-01 17:16:04,America/Los_Angeles,2702.61,USD,shipped,W001,3
O00062111,C01289,2025-03-18 17:26:15,Asia/Singapore,563363.32,INR,shipped,W002,15
O00062112,C00919,2025-07-23 04:06:28,UTC,4670.48,USD,shipped,W008,20
O00062113,C01914,2025-01-24 00:33:44,UTC,5176.74,EUR,shipped,W008,0
O00062114,C01963,2025-07-15 12:43:42,America/Los_Angeles,2032095.59,JPY,delivered,W004,25
O00062115,C04752,2024-09-07 16:24:24,UTC,6275.74,GBP,shipped,W008,7
O00062116,C04868,2025-04-27 23:42:46,America/New_York,7451.57,USD,delivered,W002,6
O00062117,C00471,2024-10-09 15:55:35,Asia/Singapore,8391.36,AUD,shipped,W001,17
O00062118,C03578,2024-08-14 07:44:25,America/New_York,432.6,USD,delivered,W007,25
O00062119,C01291,2024-09-27 22:54:34,Europe/Berlin,2683.74,CAD,delivered,W006,9
O00062120,C02956,2025-05-14 18:26:48,Europe/London,2846.34,CAD,delivered,W007,18
O00062121,C03925,2025-06-10 09:47:08,Europe/London,1291603.32,INR,delivered,W003,19
O00062122,C02652,2025-06-18 22:34:59,Europe/Berlin,8355.96,EUR,delivered,W005,16
O00062123,C00189,2024-08-14 01:37:55,America/Los_Angeles,12870.26,USD,placed,W005,6
O00062124,C04674,2024-11-18 22:59:01,UTC,2594.73,USD,shipped,W006,28
O00062125,C01912,2024-11-09 15:54:04,UTC,1792029.41,JPY,delivered,W005,0
O00062126,C00867,2024-11-27 06:08:27,America/Los_Angeles,489.48,GBP,delivered,W008,0
O00062127,C03747,2024-11-05 02:10:42,Europe/London,660785.0,INR,delivered,W005,16
O00062128,C03874,2024-11-04 00:36:43,UTC,6261.4,CAD,delivered,W006,13
O00062129,C01667,2024-12-24 06:48:07,Europe/Berlin,7849.68,AUD,delivered,W001,5
O00062130,C03907,2024-10-01 03:24:40,America/New_York,1847.55,EUR,delivered,W008,23
O00062131,C03856,2025-04-13 00:20:31,America/Los_Angeles,274.84,EUR,delivered,W006,10
O00062132,C00608,2024-09-02 06:02:34,America/New_York,671600.85,INR,delivered,W002,0
O00062133,C00514,2025-06-11 08:09:03,Asia/Kolkata,2732.57,AUD,shipped,W005,7
O00062134,C00035,2024-10-17 06:21:17,Europe/London,7158.72,CAD,delivered,W002,8
O00062135,C00717,2025-08-07 19:39:01,Europe/London,16818.16,AUD,cancelled,W001,11
O00062136,C00462,2024-11-07 09:43:06,Asia/Kolkata,8475.43,AUD,shipped,W001,19
O00062137,C04381,2024-09-05 10:26:49,Asia/Singapore,2701.86,AUD,delivered,W008,24
O00062138,C02674,2024-12-28 05:07:27,UTC,11576.16,CAD,delivered,W007,23
O00062139,C01014,2025-04-06 19:27:23,Asia/Kolkata,1484977.97,JPY,cancelled,W004,9
O00062140,C00885,2025-06-01 12:36:17,UTC,16442.02,EUR,delivered,W007,12
O00062141,C04565,2024-09-27 11:48:34,Asia/Kolkata,2094963.38,INR,delivered,W007,0
O00062142,C03884,2025-06-06 10:15:31,Asia/Kolkata,9077.32,CAD,shipped,W002,5
O00062143,C04330,2024-10-10 03:29:30,America/Los_Angeles,303895.0,INR,placed,W005,11
O00062144,C01531,2025-05-09 13:08:20,America/Los_Angeles,1585049.98,JPY,delivered,W005,21
O00062145,C01097,2025-06-14 11:59:21,Asia/Kolkata,25015.24,CAD,delivered,W002,7
O00062146,C02614,2024-12-21 23:00:42,UTC,689.53,CAD,shipped,W006,0
O00062147,C00668,2024-10-06 09:51:22,Asia/Singapore,6312.7,GBP,shipped,W008,11
O00062148,C04605,2024-08-22 22:59:54,Europe/London,3395.48,GBP,delivered,W003,12
O00062149,C03799,2024-11-26 06:00:03,America/New_York,7142.52,GBP,delivered,W004,19
O00062150,C03282,2025-01-30 16:42:43,America/New_York,14088.18,EUR,delivered,W006,7
O00062151,C02774,2025-05-17 05:35:43,Asia/Singapore,1641654.4,JPY,delivered,W001,11
O00062152,C00976,2025-07-20 18:08:49,Europe/Berlin,4063.48,AUD,delivered,W001,0
O00062153,C03840,2025-05-07 17:59:33,UTC,609247.08,JPY,shipped,W006,0
O00062154,C02234,2025-03-27 10:23:10,UTC,7513.83,AUD,shipped,W004,0
O00062155,C03212,2025-07-29 03:28:13,America/New_York,18321.03,EUR,delivered,W002,11
O00062156,C01961,2024-09-17 19:44:10,Asia/Singapore,7769.32,EUR,delivered,W001,14
O00062157,C04950,2024-12-04 10:11:55,America/Los_Angeles,2396.19,EUR,delivered,W007,0
O00062158,C04675,2024-09-17 06:40:23,Asia/Singapore,5226.9,AUD,shipped,W002,16
O00062159,C01118,2025-07-27 06:56:34,Asia/Singapore,2460.46,AUD,shipped,W005,8
O00062160,C02061,2024-10-19 07:57:31,Europe/London,11437.45,USD,delivered,W008,14
O00062161,C03034,2025-06-13 23:54:57,UTC,20879.2,CAD,returned,W001,24
O00062162,C00304,2025-05-25 11:16:50,Asia/Kolkata,99112.5,INR,delivered,W005,12
O00062163,C03543,2025-06-29 00:36:54,Asia/Singapore,1771.23,AUD,shipped,W006,3
O00062164,C00677,2025-02-28 11:35:28,Asia/Singapore,6781.49,USD,delivered,W008,0
O00062165,C04051,2024-09-02 07:18:11,America/New_York,14494.74,AUD,delivered,W003,13
O00062166,C03628,2024-09-27 05:39:32,UTC,4773.49,GBP,delivered,W007,20
O00062167,C03839,2024-12-07 22:14:51,Europe/Berlin,7776.28,GBP,delivered,W003,4
O00062168,C04083,2025-05-23 04:48:02,America/New_York,4279.4,CAD,shipped,W001,0
O00062169,C02115,2025-04-03 13:55:14,Asia/Kolkata,1240399.99,JPY,delivered,W006,3
O00062170,C02725,2025-05-10 13:21:41,America/Los_Angeles,613591.65,INR,shipped,W001,21
O00062171,C00813,2025-02-02 19:13:21,Europe/Berlin,19469.44,CAD,delivered,W003,11
O00062172,C02516,2025-05-24 20:45:45,Europe/London,5908.66,EUR,delivered,W002,12
O00062173,C04109,2024-11-06 14:09:11,Asia/Singapore,11205.4,GBP,shipped,W004,17
O00062174,C00922,2025-05-23 04:44:43,Asia/Kolkata,8271.64,CAD,shipped,W001,21
O00062175,C01902,2025-05-28 08:59:16,Europe/London,11105.95,EUR,delivered,W008,4
O00062176,C02211,2024-12-21 16:57:54,Europe/Berlin,21552.58,CAD,shipped,W001,24
O00062177,C03436,2025-02-09 20:25:42,Asia/Singapore,650053.34,INR,delivered,W003,15
O00062178,C02613,2025-07-22 12:12:15,UTC,24346.18,AUD,delivered,W006,17
O00062179,C00421,2025-08-08 14:35:12,UTC,1424.4,GBP,shipped,W003,0
O00062180,C00755,2025-06-01 17:09:44,Asia/Singapore,9348.34,USD,shipped,W005,0
O00062181,C00703,2025-08-06 03:58:31,Asia/Kolkata,467790.84,INR,delivered,W007,13
O00062182,C01360,2025-04-07 01:38:14,Asia/Singapore,8207.18,AUD,cancelled,W008,6
O00062183,C02240,2024-09-12 06:58:37,Asia/Singapore,4778.74,CAD,shipped,W004,28
O00062184,C03623,2024-10-26 10:47:53,Europe/London,10171.15,EUR,delivered,W006,23
O00062185,C02631,2025-07-28 15:58:17,Europe/London,470847.04,JPY,delivered,W001,24
O00062186,C03394,2024-09-09 09:55:23,Asia/Kolkata,7008.76,EUR,delivered,W006,15
O00062187,C02050,2025-07-18 15:20:52,Asia/Kolkata,214808.33,INR,delivered,W005,5
O00062188,C04179,2025-04-07 15:52:04,America/New_York,25274.45,AUD,returned,W002,8
O00062189,C03731,2025-05-18 23:34:19,UTC,1481.94,GBP,delivered,W008,17
O00062190,C02031,2025-05-20 19:01:15,America/New_York,10865.46,CAD,shipped,W003,19
O00062191,C03922,2025-05-24 13:51:34,America/Los_Angeles,8718.21,CAD,shipped,W003,16
O00062192,C04375,2025-02-14 21:41:39,Europe/Berlin,3567.83,USD,delivered,W007,25
O00062193,C04868,2024-11-23 04:13:43,America/New_York,2474694.09,JPY,delivered,W002,12
O00062194,C03918,2025-07-23 11:43:25,Asia/Singapore,8594.72,EUR,returned,W005,13
O00062195,C04117,2024-09-26 22:21:38,UTC,9711.5,USD,cancelled,W003,20
O00062196,C03129,2025-04-23 05:09:43,America/Los_Angeles,516582.51,INR,shipped,W004,14
O00062197,C02975,2025-03-25 09:37:39,America/Los_Angeles,2747.1,EUR,shipped,W008,0
O00062198,C00927,2025-04-27 16:23:42,Asia/Singapore,3089.62,GBP,shipped,W002,18
O00062199,C04683,2025-01-20 01:29:08,Europe/Berlin,1129.52,AUD,delivered,W006,0
O00062200,C03296,2024-09-16 12:46:56,Europe/Berlin,16016.99,EUR,returned,W004,11
O00062201,C03034,2025-07-04 02:52:06,UTC,10319.87,USD,delivered,W005,9
O00062202,C03734,2025-03-21 05:32:17,Europe/Berlin,2957416.16,JPY,delivered,W001,0
O00062203,C04143,2024-12-16 18:42:56,UTC,988368.33,INR,delivered,W008,16
O00062204,C00772,2025-05-29 12:08:47,America/New_York,11482.84,EUR,delivered,W007,19
O00062205,C00948,2025-07-10 03:13:05,Asia/Singapore,3678.42,CAD,delivered,W007,15
O00062206,C01766,2025-07-21 20:11:29,Asia/Kolkata,190398.54,JPY,delivered,W005,3
O00062207,C04255,2025-06-25 23:40:57,Asia/Kolkata,715910.28,JPY,delivered,W003,7
O00062208,C02880,2025-05-27 08:02:24,America/New_York,13544.7,AUD,delivered,W002,12
O00062209,C00206,2025-05-23 22:44:52,America/Los_Angeles,3436.18,GBP,shipped,W007,8
O00062210,C03723,2024-10-03 00:22:05,America/New_York,5901.72,GBP,delivered,W002,4
O00062211,C04341,2025-03-19 12:00:58,America/New_York,3236.44,EUR,delivered,W007,15
O00062212,C00605,2025-04-25 20:39:14,Europe/London,3601.68,GBP,delivered,W001,20
O00062213,C04693,2025-04-19 23:23:04,Europe/Berlin,289823.53,JPY,delivered,W002,25
O00062214,C01129,2024-10-23 01:47:57,America/Los_Angeles,1454.12,GBP,delivered,W007,19
O00062215,C03127,2025-07-14 04:25:01,Europe/London,11041.08,AUD,delivered,W006,19
O00062216,C00163,2025-03-08 12:10:49,America/Los_Angeles,5885.13,EUR,delivered,W003,2
O00062217,C01467,2025-03-27 06:20:53,America/New_York,9235.58,USD,delivered,W003,17
O00062218,C01626,2025-05-06 03:50:28,America/Los_Angeles,229.83,EUR,delivered,W007,4
O00062219,C02737,2025-07-27 15:14:47,Asia/Kolkata,15395.15,AUD,delivered,W006,17
O00062220,C03533,2024-10-16 02:14:39,Asia/Singapore,11185.65,GBP,shipped,W004,13
O00062221,C02072,2025-05-12 13:28:31,Asia/Singapore,4404.12,GBP,delivered,W005,11
O00062222,C00203,2025-03-27 01:56:57,Asia/Kolkata,1313694.17,INR,returned,W008,7
O00062223,C00880,2025-04-12 22:38:35,America/New_York,134184.17,INR,delivered,W003,12
O00062224,C02266,2025-05-08 07:43:16,America/Los_Angeles,1676707.38,JPY,shipped,W001,0
O00062225,C01856,2025-02-13 11:52:08,America/New_York,1076995.82,INR,delivered,W006,8
O00062226,C00011,2024-11-18 08:32:53,Europe/Berlin,2012361.76,JPY,delivered,W006,13
O00062227,C01413,2024-11-16 09:05:42,America/New_York,282.36,EUR,cancelled,W006,15
O00062228,C02279,2025-01-23 16:13:51,Europe/Berlin,2087370.56,JPY,placed,W004,13
O00062229,C03384,2024-08-11 12:23:52,Europe/Berlin,4499.38,CAD,cancelled,W006,8
O00062230,C02011,2025-05-29 07:22:07,Europe/Berlin,9438.67,EUR,placed,W006,22
O00062231,C04110,2025-01-18 21:34:46,Asia/Kolkata,1141.8,EUR,delivered,W005,28
O00062232,C01416,2024-11-30 11:15:35,America/New_York,16223.89,CAD,cancelled,W007,7
O00062233,C03679,2025-07-07 08:04:24,Asia/Kolkata,5356.19,EUR,shipped,W001,22
O00062234,C03885,2024-10-27 06:52:38,America/New_York,9018.3,AUD,delivered,W008,0
O00062235,C03803,2024-09-07 18:40:04,Europe/Berlin,344.86,USD,delivered,W007,19
O00062236,C03445,2025-03-23 19:48:49,America/New_York,2141905.87,JPY,cancelled,W005,18
O00062237,C02601,2025-07-26 15:37:21,America/Los_Angeles,12159.06,AUD,delivered,W005,1
O00062238,C04114,2024-09-17 23:34:54,UTC,13623.99,CAD,shipped,W004,0
O00062239,C02229,2025-01-24 08:25:16,Europe/Berlin,2331.52,USD,shipped,W007,22
O00062240,C04015,2025-05-11 17:41:26,Asia/Kolkata,14434.71,CAD,delivered,W003,0
O00062241,C01283,2025-06-29 13:31:57,America/New_York,4791.37,EUR,delivered,W001,18
O00062242,C04714,2024-10-19 23:18:42,Asia/Kolkata,7576.25,USD,cancelled,W004,4
O00062243,C01854,2024-10-21 09:34:16,America/New_York,774617.64,JPY,cancelled,W002,11
O00062244,C01153,2025-02-05 19:35:57,Europe/Berlin,3843.23,GBP,delivered,W005,17
O00062245,C01100,2024-10-15 15:23:58,America/New_York,5691.57,CAD,delivered,W004,0
O00062246,C02001,2025-01-02 15:11:18,Europe/Berlin,12425.58,AUD,cancelled,W004,9
O00062247,C02545,2025-03-12 08:36:08,America/New_York,1966.05,USD,delivered,W008,13
O00062248,C00336,2024-09-19 10:58:26,America/New_York,1075392.65,JPY,delivered,W003,14
O00062249,C02112,2025-04-03 14:17:13,America/New_York,4159.14,EUR,delivered,W006,17
O00062250,C03499,2025-05-15 13:16:56,Europe/Berlin,7701.65,USD,placed,W006,0
O00062251,C01541,2025-04-09 06:15:12,Asia/Kolkata,1108955.83,INR,delivered,W007,0
O00062252,C03165,2025-06-20 16:31:35,Asia/Singapore,4699.49,EUR,delivered,W004,19
O00062253,C03137,2024-09-27 04:08:25,America/New_York,8173.84,GBP,delivered,W004,15
O00062254,C00034,2024-10-29 15:14:43,Asia/Singapore,1246.14,GBP,shipped,W004,11
O00062255,C02051,2024-12-09 19:50:20,America/New_York,66561.76,JPY,shipped,W006,5
O00062256,C00733,2024-12-30 11:22:25,Asia/Singapore,29813.06,USD,delivered,W004,8
O00062257,C00416,2025-03-17 04:49:00,UTC,5397.2,GBP,delivered,W005,14
O00062258,C02556,2025-07-20 17:00:27,UTC,154703.32,INR,delivered,W004,23
O00062259,C04688,2024-12-10 19:31:29,Europe/Berlin,1661.5,USD,delivered,W008,14
O00062260,C03243,2024-08-17 13:35:29,America/Los_Angeles,473936.78,JPY,delivered,W008,22
O00062261,C01385,2025-08-11 05:42:49,Asia/Singapore,6772.28,CAD,shipped,W002,0
O00062262,C04008,2025-04-14 05:04:00,America/New_York,798788.24,JPY,delivered,W003,12
O00062263,C01053,2024-08-19 00:42:19,Asia/Kolkata,7602.74,USD,shipped,W004,13
O00062264,C02020,2024-08-19 18:20:35,America/Los_Angeles,1113386.66,INR,shipped,W004,6
O00062265,C00971,2024-12-01 01:38:51,America/Los_Angeles,17009.08,CAD,shipped,W003,21
O00062266,C01027,2025-04-19 19:00:00,UTC,12831.59,EUR,shipped,W003,6
O00062267,C01657,2024-12-15 19:47:27,America/Los_Angeles,2678.89,GBP,shipped,W001,20
O00062268,C03555,2024-12-06 11:56:19,Asia/Singapore,13344.08,AUD,delivered,W008,10
O00062269,C01035,2024-12-27 09:21:27,America/Los_Angeles,424027.5,INR,delivered,W002,22
O00062270,C03392,2025-04-09 02:02:38,UTC,16039.49,EUR,delivered,W001,5
O00062271,C02858,2025-07-21 09:35:56,America/New_York,7342.17,USD,returned,W001,19
O00062272,C04170,2025-04-06 02:40:15,America/New_York,57.69,AUD,delivered,W007,0
O00062273,C03630,2025-04-02 05:50:40,Europe/Berlin,1466.85,CAD,shipped,W007,1
O00062274,C01518,2025-03-03 00:54:43,Europe/London,4935.83,CAD,delivered,W008,22
O00062275,C02303,2025-05-03 10:18:36,America/New_York,741.66,USD,delivered,W006,8
O00062276,C01724,2024-10-18 06:12:21,Europe/Berlin,304.92,GBP,delivered,W004,9
O00062277,C03728,2025-07-01 18:11:59,Europe/London,2187145.58,JPY,placed,W004,29
O00062278,C04481,2025-01-04 21:25:44,UTC,6527.5,GBP,delivered,W008,0
O00062279,C01993,2025-06-27 04:19:44,Europe/Berlin,17767.39,AUD,delivered,W003,12
O00062280,C02880,2024-11-20 11:56:02,America/New_York,8687.34,EUR,delivered,W001,0
